Manufacturer;Supplier;Price;Purchase;%;VAT;Reference;Name;Category;Meta title;Tags;Keywords;Rewrite;;;
Scorpion;Scorpion;2694,24;1347,12;35;7;SAUS087CF;Audi RS6 Avant C7 N-Res half Sys & trims Ascari RS;Home;Audi RS6 Avant C7 N-Res half Sys & trims Ascari RS;Scorpion,SAUS087CF,Audi,RS6 Avant C7, OEM/Scorpion, N-Res half Sys & trims, Ascari RS, 70mm/2.75, 170 x 120mm;Scorpion,SAUS087CF,Audi,RS6,Avant,C7,,OEM,/,Scorpion,N-Res,half,system,&,trims,,Ascari,RS,,70mm/2.75,,170,x,120mm;Scorpion-SAUS087CF;;50;
Scorpion;Scorpion;2895,21;1447,605;35;7;SAU087CF;Audi RS6 Avant C7 Res half Sys & trims Ascari RS;Home;Audi RS6 Avant C7 Res half Sys & trims Ascari RS;Scorpion,SAU087CF,Audi,RS6 Avant C7, OEM/Scorpion, Res half Sys & trims, Ascari RS, 70mm/2.75, 170 x 120mm;Scorpion,SAU087CF,Audi,RS6,Avant,C7,,OEM,/,Scorpion,Res,half,system,&,trims,,Ascari,RS,,70mm/2.75,,170,x,120mm;Scorpion-SAU087CF;;48;
Scorpion;Scorpion;336,51;168,255;35;7;SAUP087;Audi RS6 Avant C7/RSC7 C7 Front resonator delete ;Home;Audi RS6 Avant C7/RSC7 C7 Front resonator delete ;Scorpion,SAUP087,Audi,RS6 Avant C7/RSC7 C7, OEM/Scorpion, Front resonator delete,70mm/2.75,;Scorpion,SAUP087,Audi,RS6,Avant,C7,/,RSC7,C7,,OEM,/,Scorpion,Front,resonator,delete,,,70mm/2.75,;Scorpion-SAUP087;;49;
Scorpion;Scorpion;1750,29;875,145;35;7;SAUS087;Audi RS6 Avant C7/RSC7 C7 N-Res half Sys OE Fitment;Home;Audi RS6 Avant C7/RSC7 C7 N-Res half Sys OE Fitment;Scorpion,SAUS087,Audi,RS6 Avant C7/RSC7 C7, OEM/Scorpion, N-Res half system, OE Fitment, 70mm/2.75, N/A;Scorpion,SAUS087,Audi,RS6,Avant,C7,/,RSC7,C7,,OEM,/,Scorpion,N-Res,half,system,,OE,Fitment,,70mm/2.75,,N/A;Scorpion-SAUS087;;51;
Scorpion;Scorpion;1951,25;975,625;35;7;SAU087;Audi RS6 Avant C7/RSC7 C7 Res half Sys OE Fitment;Home;Audi RS6 Avant C7/RSC7 C7 Res half Sys OE Fitment;Scorpion,SAU087,Audi,RS6 Avant C7/RSC7 C7, OEM/Scorpion, Res half system, OE Fitment, 70mm/2.75, N/A;Scorpion,SAU087,Audi,RS6,Avant,C7,/,RSC7,C7,,OEM,/,Scorpion,Res,half,system,,OE,Fitment,,70mm/2.75,,N/A;Scorpion-SAU087;;49;
Scorpion;Scorpion;829,5;414,75;35;7;SAUC112;Audi RSQ3(F3) De-Cat downpipe(Removes GPF) ;Home;Audi RSQ3(F3) De-Cat downpipe(Removes GPF) ;Scorpion,SAUC112,Audi,RSQ3(F3), OEM/Scorpion, De-Cat downpipe(Removes GPF),100mm/4,;Scorpion,SAUC112,Audi,RSQ3,(F3),,OEM,/,Scorpion,De-cat,downpipe,(Removes,GPF),,,100mm/4,;Scorpion-SAUC112;;43;
Scorpion;Scorpion;1207,5;603,75;35;7;SAUX112;Audi RSQ3(F3) Downpipe & sports cat(Removes GPF) ;Home;Audi RSQ3(F3) Downpipe & sports cat(Removes GPF) ;Scorpion,SAUX112,Audi,RSQ3(F3), OEM/Scorpion, Downpipe & sports cat(Removes GPF),100mm/4,;Scorpion,SAUX112,Audi,RSQ3,(F3),,OEM,/,Scorpion,Downpipe,&,sports,cat,(Removes,GPF),,,100mm/4,;Scorpion-SAUX112;;49;
Scorpion;Scorpion;1567,3;783,65;35;7;SAUS112;Audi RSQ3(F3) NoN-Res Gpf & valves OE Fitment;Home;Audi RSQ3(F3) NoN-Res Gpf & valves OE Fitment;Scorpion,SAUS112,Audi,RSQ3(F3), OEM/Scorpion, NoN-Res Gpf & valves, OE Fitment, 80mm/3.15,;Scorpion,SAUS112,Audi,RSQ3,(F3),,OEM,/,Scorpion,Non-res,gpf-back,system,&,valves,,OE,Fitment,,80mm/3.15,;Scorpion-SAUS112;;45;
Scorpion;Scorpion;1044,1;522,05;35;7;SAUS113;Audi RSQ3(F3) NoN-Res Gpf & no valves OE Fitment;Home;Audi RSQ3(F3) NoN-Res Gpf & no valves OE Fitment;Scorpion,SAUS113,Audi,RSQ3(F3), OEM/Scorpion, NoN-Res Gpf & no valves, OE Fitment, 80mm/3.15,;Scorpion,SAUS113,Audi,RSQ3,(F3),,OEM,/,Scorpion,Non-res,gpf-back,system,& no,valves,,OE,Fitment,,80mm/3.15,;Scorpion-SAUS113;;48;
Scorpion;Scorpion;546,42;273,21;35;7;SAUC045;Audi S1 2 TFSi Quattro De-Cat downpipe ;Home;Audi S1 2 TFSi Quattro De-Cat downpipe ;Scorpion,SAUC045,Audi,S1 2 TFSi Quattro, OEM/Scorpion, De-Cat downpipe,76mm/3,;Scorpion,SAUC045,Audi,S1,2,TFSi,Quattro,,OEM,/,Scorpion,De-cat,downpipe,,,76mm/3,;Scorpion-SAUC045;;39;
Scorpion;Scorpion;903,32;451,66;35;7;SAUX045;Audi S1 2 TFSi Quattro Downpipe & sports Cat ;Home;Audi S1 2 TFSi Quattro Downpipe & sports Cat ;Scorpion,SAUX045,Audi,S1 2 TFSi Quattro, OEM/Scorpion, Downpipe & sports cat,76mm/3,;Scorpion,SAUX045,Audi,S1,2,TFSi,Quattro,,OEM,/,Scorpion,Downpipe,&,high,flow,sports,cat,,,76mm/3,;Scorpion-SAUX045;;45;
Scorpion;Scorpion;1533,07;766,535;35;7;SAUS045;Audi S1 2 TFSi Quattro NoN-Res Cat & electronic valves Monaco(quad);Home;Audi S1 2 TFSi Quattro NoN-Res Cat & electronic valves Monaco(quad);Scorpion,SAUS045,Audi,S1 2 TFSi Quattro, OEM/Scorpion, NoN-Res Cat & electronic valves, Monaco(quad), 70mm/2.75, 90mm x 76mm;Scorpion,SAUS045,Audi,S1,2,TFSi,Quattro,,OEM,/,Scorpion,Non-res,cat-back,system,&,electronic,valves,,Monaco,(quad),,70mm/2.75,,90mm,x,76mm;Scorpion-SAUS045;;67;
Scorpion;Scorpion;1652,05;826,025;35;7;SAUS045D;Audi S1 2 TFSi Quattro NoN-Res Cat & electronic valves Daytona;Home;Audi S1 2 TFSi Quattro NoN-Res Cat & electronic valves Daytona;Scorpion,SAUS045D,Audi,S1 2 TFSi Quattro, OEM/Scorpion, NoN-Res Cat & electronic valves, Daytona, 70mm/2.75, 90mm;Scorpion,SAUS045D,Audi,S1,2,TFSi,Quattro,,OEM,/,Scorpion,Non-res,cat-back,system,&,electronic,valves,,Daytona,,70mm/2.75,,90mm;Scorpion-SAUS045D;;62;
Scorpion;Scorpion;1771,01;885,505;35;7;SAU045D;Audi S1 2 TFSi Quattro Res Cat & electronic valves Daytona;Home;Audi S1 2 TFSi Quattro Res Cat & electronic valves Daytona;Scorpion,SAU045D,Audi,S1 2 TFSi Quattro, OEM/Scorpion, Res Cat & electronic valves, Daytona, 70mm/2.75, 90mm;Scorpion,SAU045D,Audi,S1,2,TFSi,Quattro,,OEM,/,Scorpion,Res,cat-back,system,&,electronic,valves,,Daytona,,70mm/2.75,,90mm;Scorpion-SAU045D;;58;
Scorpion;Scorpion;1652,05;826,025;35;7;SAU045;Audi S1 2 TFSi Quattro Res Cat & electronic valves Monaco(quad);Home;Audi S1 2 TFSi Quattro Res Cat & electronic valves Monaco(quad);Scorpion,SAU045,Audi,S1 2 TFSi Quattro, OEM Only, Res Cat & electronic valves , Monaco(quad), 70mm/2.75, 90mm x 76mm;Scorpion,SAU045,Audi,S1,2,TFSi,Quattro,,OEM,Only,Res,cat-back,system,&,electronic,valves,,,Monaco,(quad),,70mm/2.75,,90mm,x,76mm;Scorpion-SAU045;;63;
Scorpion;Scorpion;2093,73;1046,865;35;7;SAUS108CF;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & valves Ascari;Home;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & valves Ascari;Scorpion,SAUS108CF,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, N-Res Cat/Gpf & valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAUS108CF,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,&,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAUS108CF;;57;
Scorpion;Scorpion;1828,17;914,085;35;7;SAUS108;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & valves Daytona;Home;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & valves Daytona;Scorpion,SAUS108,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, N-Res Cat/Gpf & valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS108,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,&,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS108;;58;
Scorpion;Scorpion;1923,3;961,65;35;7;SAUS108C;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & valves Daytona;Home;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & valves Daytona;Scorpion,SAUS108C,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, N-Res Cat/Gpf & valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS108C,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,&,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS108C;;58;
Scorpion;Scorpion;1640,13;820,065;35;7;SAUS109CF;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & no valves Ascari;Home;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & no valves Ascari;Scorpion,SAUS109CF,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, N-Res Cat/Gpf & no valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAUS109CF,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,& no,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAUS109CF;;60;
Scorpion;Scorpion;1374,57;687,285;35;7;SAUS109;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & no valves Daytona;Home;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & no valves Daytona;Scorpion,SAUS109,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, N-Res Cat/Gpf & no valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS109,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,& no,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS109;;61;
Scorpion;Scorpion;1469,7;734,85;35;7;SAUS109C;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & no valves Daytona;Home;Audi S3 3-Door/Sportback 8V N-Res Cat/Gpf & no valves Daytona;Scorpion,SAUS109C,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, N-Res Cat/Gpf & no valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS109C,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,& no,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS109C;;61;
Scorpion;Scorpion;2266,98;1133,49;35;7;SAU108CF;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & valves Ascari;Home;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & valves Ascari;Scorpion,SAU108CF,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, Res Cat/Gpf & valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAU108CF,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,&,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAU108CF;;55;
Scorpion;Scorpion;2001,42;1000,71;35;7;SAU108;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & valves Daytona;Home;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & valves Daytona;Scorpion,SAU108,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, Res Cat/Gpf & valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU108,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,&,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU108;;56;
Scorpion;Scorpion;2096,55;1048,275;35;7;SAU108C;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & valves Daytona;Home;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & valves Daytona;Scorpion,SAU108C,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, Res Cat/Gpf & valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU108C,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,&,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU108C;;56;
Scorpion;Scorpion;1813,38;906,69;35;7;SAU109CF;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & no valves Ascari;Home;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & no valves Ascari;Scorpion,SAU109CF,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, Res Cat/Gpf & no valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAU109CF,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,& no,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAU109CF;;58;
Scorpion;Scorpion;1547,82;773,91;35;7;SAU109;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & no valves Daytona;Home;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & no valves Daytona;Scorpion,SAU109,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, Res Cat/Gpf & no valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU109,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,& no,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU109;;59;
Scorpion;Scorpion;1642,95;821,475;35;7;SAU109C;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & no valves Daytona;Home;Audi S3 3-Door/Sportback 8V Res Cat/Gpf & no valves Daytona;Scorpion,SAU109C,Audi,S3 3-Door/Sportback 8V, OEM/Scorpion, Res Cat/Gpf & no valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU109C,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,& no,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU109C;;59;
Scorpion;Scorpion;406,86;203,43;35;7;SAUC074;Audi S3 8P De-Cat downpipe ;Home;Audi S3 8P De-Cat downpipe ;Scorpion,SAUC074,Audi,S3 8P, OEM/Scorpion, De-Cat downpipe,76mm/3,;Scorpion,SAUC074,Audi,S3,8P,,OEM,/,Scorpion,De-cat,downpipe,,,76mm/3,;Scorpion-SAUC074;;27;
Scorpion;Scorpion;735,2;367,6;35;7;SAUX074;Audi S3 8P Downpipe & sports Cat ;Home;Audi S3 8P Downpipe & sports Cat ;Scorpion,SAUX074,Audi,S3 8P, OEM/Scorpion, Downpipe & sports cat,76mm/3,;Scorpion,SAUX074,Audi,S3,8P,,OEM,/,Scorpion,Downpipe,&,a,high,flow,sports,cat,,,76mm/3,;Scorpion-SAUX074;;33;
Scorpion;Scorpion;712,6;356,3;35;7;SAUS074;Audi S3 8P N-Res Cat-Daytona(twin);Home;Audi S3 8P N-Res Cat-Daytona(twin);Scorpion,SAUS074,Audi,S3 8P, OEM/Scorpion, N-Res Cat-BackSys, Daytona(twin), 70mm/2.75, 90mm;Scorpion,SAUS074,Audi,S3,8P,,OEM,/,Scorpion,N-Res,cat-back,system,,Daytona,(twin),,70mm/2.75,,90mm;Scorpion-SAUS074;;34;
Scorpion;Scorpion;770,91;385,455;35;7;SAUS074C;Audi S3 8P N-Res Cat-Daytona(twin);Home;Audi S3 8P N-Res Cat-Daytona(twin);Scorpion,SAUS074C,Audi,S3 8P, OEM/Scorpion, N-Res Cat-BackSys, Daytona(twin), 70mm/2.75, 90mm;Scorpion,SAUS074C,Audi,S3,8P,,OEM,/,Scorpion,N-Res,cat-back,system,,Daytona,(twin),,70mm/2.75,,90mm;Scorpion-SAUS074C;;34;
Scorpion;Scorpion;1418,37;709,185;35;7;SAUS094;Audi S3 8Y Sportback NoN-Res Cat/Gpf Daytona;Home;Audi S3 8Y Sportback NoN-Res Cat/Gpf Daytona;Scorpion,SAUS094,Audi,S3 8Y Sportback ,NoN-Res Cat/Gpf BackSys, Daytona, 80mm/3.15, 114mm;Scorpion,SAUS094,Audi,S3,8Y,Sportback,,,Non-res,Cat/gpf,back,system,,Daytona,,80mm/3.15,,114mm;Scorpion-SAUS094;;44;
Scorpion;Scorpion;1670,37;835,185;35;7;SAUS094CF;Audi S3 8Y Sportback NoN-Res Cat/Gpf Ascari;Home;Audi S3 8Y Sportback NoN-Res Cat/Gpf Ascari;Scorpion,SAUS094CF,Audi,S3 8Y Sportback ,NoN-Res Cat/Gpf BackSys, Ascari, 80mm/3.15, 114mm;Scorpion,SAUS094CF,Audi,S3,8Y,Sportback,,,Non-res,Cat/gpf,back,system,,Ascari,,80mm/3.15,,114mm;Scorpion-SAUS094CF;;43;
Scorpion;Scorpion;1980,58;990,29;35;7;SAUS093;Audi S3 8Y Sportback NoN-Res Cat/Gpf Daytona;Home;Audi S3 8Y Sportback NoN-Res Cat/Gpf Daytona;Scorpion,SAUS093,Audi,S3 8Y Sportback,NoN-Res Cat/Gpf & electronic valves, Daytona, 80mm/3.15, 114mm;Scorpion,SAUS093,Audi,S3,8Y,Sportback,,Non-res,Cat/gpf,back,system,&,electronic,valves,,Daytona,,80mm/3.15,,114mm;Scorpion-SAUS093;;44;
Scorpion;Scorpion;2232,58;1116,29;35;7;SAUS093CF;Audi S3 8Y Sportback NoN-Res Cat/Gpf Ascari;Home;Audi S3 8Y Sportback NoN-Res Cat/Gpf Ascari;Scorpion,SAUS093CF,Audi,S3 8Y Sportback,NoN-Res Cat/Gpf & electronic valves, Ascari, 80mm/3.15, 114mm;Scorpion,SAUS093CF,Audi,S3,8Y,Sportback,,Non-res,Cat/gpf,back,system,&,electronic,valves,,Ascari,,80mm/3.15,,114mm;Scorpion-SAUS093CF;;43;
Scorpion;Scorpion;1591,62;795,81;35;7;SAU094;Audi S3 8Y Sportback Res Cat/Gpf Daytona;Home;Audi S3 8Y Sportback Res Cat/Gpf Daytona;Scorpion,SAU094,Audi,S3 8Y Sportback ,Res Cat/Gpf BackSys, Daytona, 80mm/3.15, 114mm;Scorpion,SAU094,Audi,S3,8Y,Sportback,,,Res,Cat/gpf,back,system,,Daytona,,80mm/3.15,,114mm;Scorpion-SAU094;;40;
Scorpion;Scorpion;1843,62;921,81;35;7;SAU094CF;Audi S3 8Y Sportback Res Cat/Gpf Ascari;Home;Audi S3 8Y Sportback Res Cat/Gpf Ascari;Scorpion,SAU094CF,Audi,S3 8Y Sportback,Res Cat/Gpf BackSys, Ascari, 80mm/3.15, 114mm;Scorpion,SAU094CF,Audi,S3,8Y,Sportback,,Res,Cat/gpf,back,system,,Ascari,,80mm/3.15,,114mm;Scorpion-SAU094CF;;39;
Scorpion;Scorpion;2153,83;1076,915;35;7;SAU093;Audi S3 8Y Sportback Res Cat/Gpf Daytona;Home;Audi S3 8Y Sportback Res Cat/Gpf Daytona;Scorpion,SAU093,Audi,S3 8Y Sportback ,Res Cat/Gpf & electronic valves, Daytona, 80mm/3.15, 114mm;Scorpion,SAU093,Audi,S3,8Y,Sportback,,,Res,Cat/gpf,back,system,&,electronic,valves,,Daytona,,80mm/3.15,,114mm;Scorpion-SAU093;;40;
Scorpion;Scorpion;2405,83;1202,915;35;7;SAU093CF;Audi S3 8Y Sportback Res Cat/Gpf Ascari;Home;Audi S3 8Y Sportback Res Cat/Gpf Ascari;Scorpion,SAU093CF,Audi,S3 8Y Sportback ,Res Cat/Gpf & electronic valves, Ascari, 80mm/3.15, 114mm;Scorpion,SAU093CF,Audi,S3,8Y,Sportback,,,Res,Cat/gpf,back,system,&,electronic,valves,,Ascari,,80mm/3.15,,114mm;Scorpion-SAU093CF;;39;
Scorpion;Scorpion;2002,31;1001,155;35;7;SAUS098CF;Audi S3 Saloon 8V N-Res Cat/Gpf & valves Ascari EVO;Home;Audi S3 Saloon 8V N-Res Cat/Gpf & valves Ascari EVO;Scorpion,SAUS098CF,Audi,S3 Saloon 8V, OEM/Scorpion, N-Res Cat/Gpf & valves, Ascari EVO, 80mm/3.15, 170mm x 107mm;Scorpion,SAUS098CF,Audi,S3,Saloon,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,&,valves,,Ascari,EVO,,80mm/3.15,,170mm,x,107mm;Scorpion-SAUS098CF;;51;
Scorpion;Scorpion;1934,01;967,005;35;7;SAUS096;Audi S3 Saloon 8V N-Res Cat/Gpf & valves Daytona;Home;Audi S3 Saloon 8V N-Res Cat/Gpf & valves Daytona;Scorpion,SAUS096,Audi,S3 Saloon 8V, OEM/Scorpion, N-Res Cat/Gpf & valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS096,Audi,S3,Saloon,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,&,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS096;;48;
Scorpion;Scorpion;2029,14;1014,57;35;7;SAUS096C;Audi S3 Saloon 8V N-Res Cat/Gpf & valves Daytona;Home;Audi S3 Saloon 8V N-Res Cat/Gpf & valves Daytona;Scorpion,SAUS096C,Audi,S3 Saloon 8V, OEM/Scorpion, N-Res Cat/Gpf & valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS096C,Audi,S3,Saloon,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,&,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS096C;;48;
Scorpion;Scorpion;2199,57;1099,785;35;7;SAUS096CF;Audi S3 Saloon 8V N-Res Cat/Gpf & valves Ascari;Home;Audi S3 Saloon 8V N-Res Cat/Gpf & valves Ascari;Scorpion,SAUS096CF,Audi,S3 Saloon 8V, OEM/Scorpion, N-Res Cat/Gpf & valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAUS096CF,Audi,S3,Saloon,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,&,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAUS096CF;;47;
Scorpion;Scorpion;1424,97;712,485;35;7;SAUS097;Audi S3 Saloon 8V N-Res Cat/Gpf & no valves Daytona;Home;Audi S3 Saloon 8V N-Res Cat/Gpf & no valves Daytona;Scorpion,SAUS097,Audi,S3 Saloon 8V, OEM/Scorpion, N-Res Cat/Gpf & no valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS097,Audi,S3,Saloon,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,& no,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS097;;51;
Scorpion;Scorpion;1520,1;760,05;35;7;SAUS097C;Audi S3 Saloon 8V N-Res Cat/Gpf & no valves Daytona;Home;Audi S3 Saloon 8V N-Res Cat/Gpf & no valves Daytona;Scorpion,SAUS097C,Audi,S3 Saloon 8V, OEM/Scorpion, N-Res Cat/Gpf & no valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS097C,Audi,S3,Saloon,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,& no,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS097C;;51;
Scorpion;Scorpion;1690,53;845,265;35;7;SAUS097CF;Audi S3 Saloon 8V N-Res Cat/Gpf & no valves Ascari;Home;Audi S3 Saloon 8V N-Res Cat/Gpf & no valves Ascari;Scorpion,SAUS097CF,Audi,S3 Saloon 8V, OEM/Scorpion, N-Res Cat/Gpf & no valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAUS097CF,Audi,S3,Saloon,8V,,OEM,/,Scorpion,N-Res,Cat/gpf-back,system,& no,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAUS097CF;;50;
Scorpion;Scorpion;2175,56;1087,78;35;7;SAU098CF;Audi S3 Saloon 8V Res Cat/Gpf & valves Ascari EVO;Home;Audi S3 Saloon 8V Res Cat/Gpf & valves Ascari EVO;Scorpion,SAU098CF,Audi,S3 Saloon 8V, OEM/Scorpion, Res Cat/Gpf & valves, Ascari EVO, 80mm/3.15, 170mm x 107mm;Scorpion,SAU098CF,Audi,S3,Saloon,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,&,valves,,Ascari,EVO,,80mm/3.15,,170mm,x,107mm;Scorpion-SAU098CF;;49;
Scorpion;Scorpion;2202,39;1101,195;35;7;SAU096C;Audi S3 Saloon 8V Res Cat/Gpf & valves Daytona;Home;Audi S3 Saloon 8V Res Cat/Gpf & valves Daytona;Scorpion,SAU096C,Audi,S3 Saloon 8V, OEM/Scorpion, Res Cat/Gpf & valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU096C,Audi,S3,Saloon,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,&,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU096C;;46;
Scorpion;Scorpion;2372,82;1186,41;35;7;SAU096CF;Audi S3 Saloon 8V Res Cat/Gpf & valves Ascari;Home;Audi S3 Saloon 8V Res Cat/Gpf & valves Ascari;Scorpion,SAU096CF,Audi,S3 Saloon 8V, OEM/Scorpion, Res Cat/Gpf & valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAU096CF,Audi,S3,Saloon,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,&,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAU096CF;;45;
Scorpion;Scorpion;1598,22;799,11;35;7;SAU097;Audi S3 Saloon 8V Res Cat/Gpf & no valves Daytona;Home;Audi S3 Saloon 8V Res Cat/Gpf & no valves Daytona;Scorpion,SAU097,Audi,S3 Saloon 8V, OEM/Scorpion, Res Cat/Gpf & no valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU097,Audi,S3,Saloon,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,& no,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU097;;49;
Scorpion;Scorpion;1693,35;846,675;35;7;SAU097C;Audi S3 Saloon 8V Res Cat/Gpf & no valves Daytona;Home;Audi S3 Saloon 8V Res Cat/Gpf & no valves Daytona;Scorpion,SAU097C,Audi,S3 Saloon 8V, OEM/Scorpion, Res Cat/Gpf & no valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU097C,Audi,S3,Saloon,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,& no,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU097C;;49;
Scorpion;Scorpion;1863,78;931,89;35;7;SAU097CF;Audi S3 Saloon 8V Res Cat/Gpf & no valves Ascari;Home;Audi S3 Saloon 8V Res Cat/Gpf & no valves Ascari;Scorpion,SAU097CF,Audi,S3 Saloon 8V, OEM/Scorpion, Res Cat/Gpf & no valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAU097CF,Audi,S3,Saloon,8V,,OEM,/,Scorpion,Res,Cat/gpf-back,system,& no,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAU097CF;;48;
